state_ansi	county_ansi	state_alpha	county_name	commodity	value
55	103	WI	RICHLAND	HAY	22,362
30	075	MT	POWDER RIVER	GRASSES & LEGUMES TOTALS	340
55	121	WI	TREMPEALEAU	HAY	19,495
19	001	IA	ADAIR	HAY	19,073
48	053	TX	BURNET	HAY	5,709
41	027	OR	HOOD RIVER	HAY	(D)
40	049	OK	GARVIN	HAY	40,459
55	119	WI	TAYLOR	HAY	13,711
55	067	WI	LANGLADE	HAY	11,559
16	037	ID	CUSTER	HAY	24,951
29	089	MO	HOWARD	HAY	16,977
35	031	NM	MCKINLEY	HAY	(D)
10	003	DE	NEW CASTLE	HAY	(D)
46	011	SD	BROOKINGS	HAY	639
06	033	CA	LAKE	HAY	113
55	093	WI	PIERCE	HAY	(D)
18	045	IN	FOUNTAIN	HAY	2,062
20	067	KS	GRANT	HAY	10,128
17	017	IL	CASS	HAY	(D)
12	111	FL	ST. LUCIE	HAY	514
53	045	WA	MASON	HAY	(D)
36	095	NY	SCHOHARIE	HAY	17
40	139	OK	TEXAS	HAY	18,500
56	007	WY	CARBON	HAY	81,467
21	063	KY	ELLIOTT	HAY	(D)
34	025	NJ	MONMOUTH	HAY	37
20	023	KS	CHEYENNE	HAY	4,028
48	285	TX	LAVACA	HAY	44,102
19	081	IA	HANCOCK	HAY	(D)
01	049	AL	DE KALB	HAY	128
41	057	OR	TILLAMOOK	HAY	1,044
19	139	IA	MUSCATINE	HAY	4,792
48	475	TX	WARD	HAY	467
27	171	MN	WRIGHT	HAY	14,300
46	073	SD	JERAULD	HAY	815
21	007	KY	BALLARD	HAY	361
26	097	MI	MACKINAC	HAY	1,106
12	073	FL	LEON	SOD	(D)
27	089	MN	MARSHALL	HAY	19,390
19	081	IA	HANCOCK	HAY	3,296
13	263	GA	TALBOT	HAY	883
54	105	WV	WIRT	HAY	337
01	079	AL	LAWRENCE	HAY	187
47	033	TN	CROCKETT	HAY	(D)
27	077	MN	LAKE OF THE WOODS	HAY	6,179
17	143	IL	PEORIA	HAY	(D)
40	043	OK	DEWEY	HAY	23,694
21	239	KY	WOODFORD	HAY	12,898
17	095	IL	KNOX	HAY	3,463
41	057	OR	TILLAMOOK	HAY	2,326
35	011	NM	DE BACA	HAY	(D)
12	097	FL	OSCEOLA	SOD	(D)
48	419	TX	SHELBY	HAY	15,954
31	141	NE	PLATTE	HAY	465
38	099	ND	WALSH	HAY	(D)
48	349	TX	NAVARRO	HAY	43,332
23	019	ME	PENOBSCOT	HAY	8,696
29	153	MO	OZARK	HAY	22,715
48	171	TX	GILLESPIE	HAY	8,610
20	031	KS	COFFEY	HAY	(D)
19	125	IA	MARION	HAY	3,695
31	123	NE	MORRILL	HAY	20,774
48	493	TX	WILSON	HAY	8,767
20	005	KS	ATCHISON	HAY	1,297
29	115	MO	LINN	HAY	37,517
18	089	IN	LAKE	HAY	1,061
27	097	MN	MORRISON	HAY	22,179
21	083	KY	GRAVES	HAY	10,053
56	007	WY	CARBON	HAY	80,137
30	061	MT	MINERAL	HAY	(D)
51	077	VA	GRAYSON	HAY	2,840
18	035	IN	DELAWARE	HAY	(D)
12	017	FL	CITRUS	HAY	(D)
26	129	MI	OGEMAW	HAY	1,982
06	023	CA	HUMBOLDT	HAY	1,471
13	081	GA	CRISP	HAY	212
01	051	AL	ELMORE	HAY	4,414
38	089	ND	STARK	HAY	28,654
21	101	KY	HENDERSON	HAY	3,435
13	153	GA	HOUSTON	HAY	3,597
48	033	TX	BORDEN	HAY	3,234
13	003	GA	ATKINSON	HAY	(D)
18	047	IN	FRANKLIN	HAY	3,855
38	069	ND	PIERCE	HAY	29,260
17	179	IL	TAZEWELL	HAY	2,274
31	005	NE	ARTHUR	HAY	14,196
27	139	MN	SCOTT	SOD	(D)
35	033	NM	MORA	HAY	4,527
41	013	OR	CROOK	HAY	23,484
48	021	TX	BASTROP	HAY	14,036
20	113	KS	MCPHERSON	HAY	13,045
13	085	GA	DAWSON	HAY	(D)
24	047	MD	WORCESTER	HAY	709
31	179	NE	WAYNE	HAY	(D)
12	021	FL	COLLIER	HAY	1,350
36	089	NY	ST LAWRENCE	HAY	50
20	119	KS	MEADE	HAY	3,455
16	087	ID	WASHINGTON	GRASSES & LEGUMES TOTALS	(D)
54	013	WV	CALHOUN	HAY	(D)
40	007	OK	BEAVER	HAY	9,628
05	121	AR	RANDOLPH	HAY	248
27	083	MN	LYON	HAY	4,496
29	173	MO	RALLS	HAY	8,230
08	107	CO	ROUTT	HAY	14,256
39	127	OH	PERRY	HAY	5,952
54	079	WV	PUTNAM	HAY	8,435
31	149	NE	ROCK	HAY	78,630
27	129	MN	RENVILLE	HAY	2,274
29	169	MO	PULASKI	HAY	15,573
28	095	MS	MONROE	HAY	(D)
18	113	IN	NOBLE	HAY	866
56	045	WY	WESTON	HAY	6,632
18	049	IN	FULTON	HAY	735
05	091	AR	MILLER	HAY	950
42	071	PA	LANCASTER	GRASSES & LEGUMES TOTALS	(D)
04	027	AZ	YUMA	HAY	52,089
08	039	CO	ELBERT	HAY	5,711
48	043	TX	BREWSTER	HAY	(D)
24	043	MD	WASHINGTON	HAY	3,186
36	021	NY	COLUMBIA	HAY	2,765
13	223	GA	PAULDING	HAY	(D)
42	113	PA	SULLIVAN	HAY	2,590
28	127	MS	SIMPSON	HAY	8,211
17	117	IL	MACOUPIN	HAY	110
01	109	AL	PIKE	HAY	(D)
48	147	TX	FANNIN	SOD	(D)
06	111	CA	VENTURA	HAY	(D)
31	017	NE	BROWN	HAY	34,427
06	045	CA	MENDOCINO	SOD	(D)
37	135	NC	ORANGE	HAY	79
51	057	VA	ESSEX	HAY	638
40	099	OK	MURRAY	HAY	24
39	131	OH	PIKE	HAY	114
39	081	OH	JEFFERSON	HAY	(D)
12	007	FL	BRADFORD	HAY	4,007
39	015	OH	BROWN	HAY	2,470
21	011	KY	BATH	HAY	2,540
17	101	IL	LAWRENCE	HAY	724
48	083	TX	COLEMAN	HAY	10,115
31	065	NE	FURNAS	HAY	5,964
21	035	KY	CALLOWAY	HAY	(D)
27	051	MN	GRANT	HAY	(D)
06	065	CA	RIVERSIDE	HAY	15,252
48	349	TX	NAVARRO	HAY	(D)
20	057	KS	FORD	HAY	5,613
54	067	WV	NICHOLAS	HAY	6,608
21	009	KY	BARREN	HAY	2,403
29	145	MO	NEWTON	HAY	1,821
51	109	VA	LOUISA	HAY	620
26	087	MI	LAPEER	HAY	(D)
50	017	VT	ORANGE	HAY	(D)
48	351	TX	NEWTON	HAY	146
48	225	TX	HOUSTON	HAY	46,447
27	069	MN	KITTSON	HAY	36
48	363	TX	PALO PINTO	HAY	18,245
29	115	MO	LINN	HAY	(D)
36	063	NY	NIAGARA	HAY	209
13	023	GA	BLECKLEY	HAY	(D)
20	021	KS	CHEROKEE	HAY	16,054
06	079	CA	SAN LUIS OBISPO	HAY	749
19	019	IA	BUCHANAN	HAY	5,941
54	011	WV	CABELL	HAY	667
19	023	IA	BUTLER	HAY	1,009
45	007	SC	ANDERSON	HAY	2,819
22	001	LA	ACADIA	HAY	112
26	019	MI	BENZIE	HAY	(D)
19	101	IA	JEFFERSON	HAY	19
53	053	WA	PIERCE	HAY	5,301
51	113	VA	MADISON	HAY	14,621
17	119	IL	MADISON	HAY	50
37	085	NC	HARNETT	HAY	260
48	217	TX	HILL	HAY	41,349
47	117	TN	MARSHALL	HAY	(D)
29	039	MO	CEDAR	HAY	492
54	097	WV	UPSHUR	HAY	679
37	161	NC	RUTHERFORD	HAY	(D)
48	221	TX	HOOD	HAY	18,855
46	057	SD	HAMLIN	HAY	6,876
40	147	OK	WASHINGTON	HAY	617
08	037	CO	EAGLE	HAY	5,016
54	101	WV	WEBSTER	HAY	588
05	057	AR	HEMPSTEAD	HAY	45,897
48	391	TX	REFUGIO	HAY	(D)
20	187	KS	STANTON	HAY	4,134
48	351	TX	NEWTON	HAY	1,776
18	051	IN	GIBSON	HAY	2,625
44	007	RI	PROVIDENCE	HAY	102
13	013	GA	BARROW	HAY	(D)
13	045	GA	CARROLL	HAY	234
48	265	TX	KERR	HAY	2,200
21	015	KY	BOONE	HAY	(D)
39	127	OH	PERRY	HAY	9,076
30	023	MT	DEER LODGE	HAY	3,166
27	057	MN	HUBBARD	HAY	6,619
48	137	TX	EDWARDS	HAY	(D)
31	125	NE	NANCE	HAY	(D)
29	217	MO	VERNON	HAY	(D)
17	149	IL	PIKE	HAY	5,997
26	087	MI	LAPEER	HAY	(D)
30	011	MT	CARTER	HAY	82,008
35	035	NM	OTERO	HAY	(D)
26	085	MI	LAKE	HAY	1,962
48	413	TX	SCHLEICHER	HAY	1,618
24	043	MD	WASHINGTON	HAY	12,706
38	029	ND	EMMONS	HAY	(D)
48	375	TX	POTTER	HAY	4,261
37	067	NC	FORSYTH	HAY	4,201
22	105	LA	TANGIPAHOA	HAY	17,942
54	099	WV	WAYNE	HAY	59
05	057	AR	HEMPSTEAD	HAY	738
48	061	TX	CAMERON	HAY	4,404
39	091	OH	LOGAN	HAY	100
18	083	IN	KNOX	HAY	1,554
48	145	TX	FALLS	HAY	1,150
47	021	TN	CHEATHAM	HAY	7,820
42	111	PA	SOMERSET	HAY	25,010
29	177	MO	RAY	HAY	25,787
20	195	KS	TREGO	HAY	4,390
09	011	CT	NEW LONDON	HAY	9,200
46	115	SD	SPINK	HAY	22,213
21	177	KY	MUHLENBERG	HAY	347
42	051	PA	FAYETTE	HAY	282
06	091	CA	SIERRA	HAY	1,459
47	065	TN	HAMILTON	HAY	(D)
24	019	MD	DORCHESTER	HAY	(D)
40	023	OK	CHOCTAW	HAY	250
47	035	TN	CUMBERLAND	HAY	258
19	055	IA	DELAWARE	HAY	14,724
48	471	TX	WALKER	HAY	172
12	063	FL	JACKSON	SOD	(D)
13	087	GA	DECATUR	HAY	445
31	067	NE	GAGE	HAY	7,158
48	439	TX	TARRANT	HAY	(D)
40	013	OK	BRYAN	HAY	321
13	067	GA	COBB	HAY	(D)
20	131	KS	NEMAHA	GRASSES & LEGUMES TOTALS	(D)
49	015	UT	EMERY	HAY	20,587
13	131	GA	GRADY	HAY	51
48	033	TX	BORDEN	HAY	(D)
41	061	OR	UNION	HAY	5,482
36	023	NY	CORTLAND	HAY	3,709
08	101	CO	PUEBLO	HAY	4,213
47	047	TN	FAYETTE	HAY	162
54	087	WV	ROANE	HAY	621
29	203	MO	SHANNON	GRASSES & LEGUMES TOTALS	(D)
16	059	ID	LEMHI	HAY	30,322
26	131	MI	ONTONAGON	HAY	6,703
41	007	OR	CLATSOP	HAY	70
47	079	TN	HENRY	HAY	416
48	493	TX	WILSON	HAY	33,756
49	011	UT	DAVIS	HAY	2,285
47	043	TN	DICKSON	HAY	40
20	043	KS	DONIPHAN	HAY	2,756
28	071	MS	LAFAYETTE	HAY	5,347
47	041	TN	DE KALB	HAY	262
20	065	KS	GRAHAM	HAY	10,111
48	275	TX	KNOX	HAY	6,466
55	113	WI	SAWYER	HAY	(D)
38	047	ND	LOGAN	HAY	24,802
39	029	OH	COLUMBIANA	HAY	16
53	057	WA	SKAGIT	HAY	(D)
48	141	TX	EL PASO	HAY	(D)
21	117	KY	KENTON	HAY	826
47	075	TN	HAYWOOD	SOD	(D)
26	117	MI	MONTCALM	HAY	54
42	127	PA	WAYNE	HAY	1,728
48	031	TX	BLANCO	HAY	1,974
27	151	MN	SWIFT	HAY	749
53	075	WA	WHITMAN	HAY	7,301
22	125	LA	WEST FELICIANA	HAY	2,627
13	267	GA	TATTNALL	HAY	(D)
18	043	IN	FLOYD	HAY	241
20	027	KS	CLAY	HAY	13,859
31	011	NE	BOONE	HAY	14,430
39	129	OH	PICKAWAY	SOD	(D)
48	427	TX	STARR	HAY	8,644
08	095	CO	PHILLIPS	HAY	2,598
17	159	IL	RICHLAND	HAY	(D)
05	015	AR	CARROLL	HAY	202
40	117	OK	PAWNEE	HAY	20,177
46	089	SD	MCPHERSON	HAY	(D)
08	015	CO	CHAFFEE	HAY	(D)
49	017	UT	GARFIELD	HAY	12,722
18	155	IN	SWITZERLAND	HAY	5,154
40	041	OK	DELAWARE	HAY	46,598
16	049	ID	IDAHO	HAY	181
26	095	MI	LUCE	HAY	536
37	115	NC	MADISON	HAY	4,473
38	063	ND	NELSON	HAY	4,729
48	249	TX	JIM WELLS	HAY	7,633
41	043	OR	LINN	HAY	20,695
56	013	WY	FREMONT	HAY	14,320
17	125	IL	MASON	HAY	2,774
01	085	AL	LOWNDES	HAY	15,072
39	059	OH	GUERNSEY	SOD	(D)
31	037	NE	COLFAX	HAY	1,702
08	119	CO	TELLER	HAY	923
47	011	TN	BRADLEY	HAY	13,613
05	097	AR	MONTGOMERY	HAY	15,264
13	277	GA	TIFT	HAY	337
49	051	UT	WASATCH	HAY	2,046
20	047	KS	EDWARDS	HAY	4,023
12	073	FL	LEON	HAY	64
42	133	PA	YORK	HAY	6,875
12	001	FL	ALACHUA	HAY	161
13	003	GA	ATKINSON	HAY	(D)
20	005	KS	ATCHISON	HAY	13,444
40	149	OK	WASHITA	SOD	(D)
01	069	AL	HOUSTON	HAY	9,463
32	021	NV	MINERAL	HAY	2,441
38	061	ND	MOUNTRAIL	HAY	57,348
37	145	NC	PERSON	HAY	(D)
48	503	TX	YOUNG	HAY	(D)
55	081	WI	MONROE	HAY	(D)
31	015	NE	BOYD	HAY	18,695
45	085	SC	SUMTER	HAY	3,424
28	023	MS	CLARKE	HAY	6,000
37	175	NC	TRANSYLVANIA	HAY	1,618
48	345	TX	MOTLEY	HAY	282
20	143	KS	OTTAWA	HAY	9,448
19	165	IA	SHELBY	HAY	1,075
26	009	MI	ANTRIM	HAY	(D)
39	051	OH	FULTON	HAY	2,795
16	055	ID	KOOTENAI	HAY	1,026
40	139	OK	TEXAS	HAY	1,753
37	197	NC	YADKIN	HAY	10,382
47	139	TN	POLK	HAY	82
46	069	SD	HYDE	HAY	29,156
21	183	KY	OHIO	HAY	12,195
39	151	OH	STARK	HAY	(D)
31	051	NE	DIXON	HAY	(D)
47	151	TN	SCOTT	HAY	81
55	019	WI	CLARK	HAY	(D)
17	075	IL	IROQUOIS	HAY	826
20	043	KS	DONIPHAN	HAY	(D)
48	151	TX	FISHER	HAY	496
45	043	SC	GEORGETOWN	HAY	390
46	057	SD	HAMLIN	HAY	83
29	011	MO	BARTON	HAY	(D)
13	303	GA	WASHINGTON	HAY	(D)
32	005	NV	DOUGLAS	HAY	6,949
27	039	MN	DODGE	HAY	(D)
48	285	TX	LAVACA	HAY	43,448
45	051	SC	HORRY	HAY	3,311
29	229	MO	WRIGHT	HAY	45,790
48	277	TX	LAMAR	HAY	53,521
17	097	IL	LAKE	HAY	829
30	035	MT	GLACIER	HAY	9,936
48	385	TX	REAL	HAY	(D)
13	117	GA	FORSYTH	SOD	(D)
21	123	KY	LARUE	HAY	(D)
48	085	TX	COLLIN	HAY	268
18	175	IN	WASHINGTON	HAY	13,234
12	081	FL	MANATEE	HAY	4,839
53	055	WA	SAN JUAN	HAY	(D)
48	363	TX	PALO PINTO	HAY	1,385
13	161	GA	JEFF DAVIS	HAY	888
30	067	MT	PARK	HAY	46,660
16	041	ID	FRANKLIN	SOD	(D)
20	123	KS	MITCHELL	HAY	9,641
18	095	IN	MADISON	HAY	(D)
08	027	CO	CUSTER	HAY	(D)
09	013	CT	TOLLAND	HAY	(D)
01	003	AL	BALDWIN	HAY	180
48	415	TX	SCURRY	HAY	(D)
46	089	SD	MCPHERSON	HAY	(D)
19	087	IA	HENRY	HAY	24
30	073	MT	PONDERA	HAY	2,415
46	061	SD	HANSON	HAY	(D)
21	193	KY	PERRY	HAY	117
06	071	CA	SAN BERNARDINO	SOD	1,644
31	021	NE	BURT	HAY	102
01	119	AL	SUMTER	HAY	90
49	011	UT	DAVIS	HAY	554
49	021	UT	IRON	HAY	58,622
27	001	MN	AITKIN	SOD	(D)
05	131	AR	SEBASTIAN	HAY	23,024
47	037	TN	DAVIDSON	HAY	430
48	265	TX	KERR	HAY	1,034
55	015	WI	CALUMET	HAY	10,680
48	073	TX	CHEROKEE	HAY	421
01	107	AL	PICKENS	HAY	400
53	027	WA	GRAYS HARBOR	HAY	3,924
42	043	PA	DAUPHIN	HAY	3,998
46	075	SD	JONES	HAY	24,183
13	295	GA	WALKER	HAY	13,128
19	167	IA	SIOUX	HAY	29
28	089	MS	MADISON	HAY	7,343
48	179	TX	GRAY	HAY	(D)
18	105	IN	MONROE	HAY	6,314
01	129	AL	WASHINGTON	HAY	4,046
30	097	MT	SWEET GRASS	HAY	5,238
36	077	NY	OTSEGO	HAY	(D)
20	007	KS	BARBER	HAY	(D)
09	005	CT	LITCHFIELD	HAY	15,501
28	075	MS	LAUDERDALE	HAY	4,784
20	069	KS	GRAY	HAY	19,342
42	059	PA	GREENE	HAY	22,502
06	055	CA	NAPA	HAY	(D)
21	029	KY	BULLITT	HAY	(D)
08	087	CO	MORGAN	GRASSES & LEGUMES TOTALS	(D)
12	023	FL	COLUMBIA	HAY	894
47	149	TN	RUTHERFORD	HAY	716
37	063	NC	DURHAM	HAY	2,263
05	147	AR	WOODRUFF	HAY	306
01	091	AL	MARENGO	HAY	(D)
29	101	MO	JOHNSON	HAY	80
41	021	OR	GILLIAM	HAY	999
54	013	WV	CALHOUN	HAY	7,002
55	059	WI	KENOSHA	HAY	3,939
22	033	LA	EAST BATON ROUGE	HAY	6,846
17	165	IL	SALINE	HAY	7,842
48	461	TX	UPTON	HAY	2,030
50	019	VT	ORLEANS	GRASSES & LEGUMES TOTALS	(D)
36	007	NY	BROOME	HAY	12,461
29	229	MO	WRIGHT	HAY	2,195
45	055	SC	KERSHAW	HAY	42
48	473	TX	WALLER	SOD	(D)
26	021	MI	BERRIEN	HAY	(D)
31	107	NE	KNOX	GRASSES & LEGUMES TOTALS	(D)
35	006	NM	CIBOLA	HAY	852
48	249	TX	JIM WELLS	HAY	273
55	015	WI	CALUMET	HAY	9,143
16	043	ID	FREMONT	HAY	30,904
51	191	VA	WASHINGTON	HAY	29,897
49	045	UT	TOOELE	HAY	6,230
12	033	FL	ESCAMBIA	HAY	(D)
21	187	KY	OWEN	HAY	26,139
13	071	GA	COLQUITT	HAY	(D)
48	237	TX	JACK	HAY	109
32	003	NV	CLARK	HAY	(D)
48	335	TX	MITCHELL	HAY	9,563
45	085	SC	SUMTER	HAY	96
36	123	NY	YATES	HAY	17,817
55	019	WI	CLARK	HAY	(D)
31	173	NE	THURSTON	HAY	(D)
41	047	OR	MARION	HAY	5,243
45	037	SC	EDGEFIELD	HAY	(D)
17	173	IL	SHELBY	HAY	2,370
39	077	OH	HURON	HAY	87
42	103	PA	PIKE	HAY	(D)
29	011	MO	BARTON	GRASSES & LEGUMES TOTALS	930
02		AK	ANCHORAGE	HAY	(D)
25	009	MA	ESSEX	HAY	1,901
42	055	PA	FRANKLIN	HAY	14,181
40	045	OK	ELLIS	HAY	921
48	335	TX	MITCHELL	HAY	2,822
18	047	IN	FRANKLIN	HAY	(D)
28	043	MS	GRENADA	HAY	5,109
48	249	TX	JIM WELLS	HAY	770
40	065	OK	JACKSON	HAY	1,720
37	107	NC	LENOIR	HAY	2,572
29	097	MO	JASPER	GRASSES & LEGUMES TOTALS	(D)
54	069	WV	OHIO	HAY	4,969
06	113	CA	YOLO	GRASSES & LEGUMES TOTALS	240
40	027	OK	CLEVELAND	HAY	(D)
48	039	TX	BRAZORIA	HAY	28
05	009	AR	BOONE	HAY	74
27	129	MN	RENVILLE	HAY	761
06	025	CA	IMPERIAL	HAY	271,395
18	015	IN	CARROLL	HAY	427
53	075	WA	WHITMAN	HAY	2,379
31	159	NE	SEWARD	HAY	3,132
53	077	WA	YAKIMA	HAY	5,661
32	013	NV	HUMBOLDT	SOD	(D)
29	185	MO	ST CLAIR	HAY	(D)
32	007	NV	ELKO	HAY	69,808
18	123	IN	PERRY	HAY	7,085
48	179	TX	GRAY	HAY	968
54	089	WV	SUMMERS	HAY	596
37	165	NC	SCOTLAND	HAY	(D)
54	087	WV	ROANE	HAY	13,849
45	015	SC	BERKELEY	HAY	(D)
20	025	KS	CLARK	HAY	(D)
37	075	NC	GRAHAM	HAY	(D)
18	047	IN	FRANKLIN	HAY	(D)
53	027	WA	GRAYS HARBOR	HAY	538
19	047	IA	CRAWFORD	HAY	15
51	025	VA	BRUNSWICK	HAY	4,320
18	005	IN	BARTHOLOMEW	HAY	774
48	011	TX	ARMSTRONG	HAY	947
05	069	AR	JEFFERSON	HAY	4,051
36	073	NY	ORLEANS	HAY	2,889
19	031	IA	CEDAR	HAY	8,780
19	085	IA	HARRISON	HAY	(D)
31	115	NE	LOUP	HAY	7,393
47	171	TN	UNICOI	HAY	(D)
37	091	NC	HERTFORD	HAY	(D)
34	011	NJ	CUMBERLAND	HAY	3,267
45	051	SC	HORRY	HAY	71
17	091	IL	KANKAKEE	HAY	11
46	103	SD	PENNINGTON	HAY	5,405
16	053	ID	JEROME	HAY	28,839
10	005	DE	SUSSEX	HAY	1,349
41	031	OR	JEFFERSON	HAY	6,697
29	095	MO	JACKSON	HAY	36
13	193	GA	MACON	HAY	1,312
21	115	KY	JOHNSON	HAY	1,666
16	003	ID	ADAMS	HAY	5,076
55	123	WI	VERNON	HAY	42,605
48	173	TX	GLASSCOCK	HAY	(D)
41	011	OR	COOS	HAY	1,614
31	097	NE	JOHNSON	HAY	3,648
13	085	GA	DAWSON	HAY	1,788
48	021	TX	BASTROP	HAY	250
46	117	SD	STANLEY	HAY	(D)
39	029	OH	COLUMBIANA	HAY	16
13	261	GA	SUMTER	HAY	2,970
28	093	MS	MARSHALL	SOD	66
48	191	TX	HALL	HAY	1,869
48	071	TX	CHAMBERS	HAY	11,570
31	139	NE	PIERCE	HAY	9,044
46	029	SD	CODINGTON	HAY	11,291
38	045	ND	LA MOURE	HAY	11,669
53	069	WA	WAHKIAKUM	HAY	(D)
16	061	ID	LEWIS	HAY	88
06	027	CA	INYO	HAY	6,529
55	061	WI	KEWAUNEE	HAY	749
32	023	NV	NYE	HAY	7,730
40	039	OK	CUSTER	HAY	8,883
26	027	MI	CASS	HAY	(D)
31	107	NE	KNOX	HAY	10,264
38	099	ND	WALSH	HAY	15,724
19	187	IA	WEBSTER	HAY	(D)
01	023	AL	CHOCTAW	HAY	(D)
51	119	VA	MIDDLESEX	HAY	1,786
53	073	WA	WHATCOM	SOD	(D)
29	186	MO	STE GENEVIEVE	HAY	20,579
55	011	WI	BUFFALO	HAY	20,709
40	077	OK	LATIMER	HAY	19,834
38	105	ND	WILLIAMS	HAY	45,994
06	069	CA	SAN BENITO	HAY	(D)
20	123	KS	MITCHELL	HAY	78
17	143	IL	PEORIA	SOD	287
20	047	KS	EDWARDS	HAY	7,203
04	015	AZ	MOHAVE	HAY	19,574
18	135	IN	RANDOLPH	HAY	995
48	449	TX	TITUS	HAY	341
13	059	GA	CLARKE	HAY	(D)
40	081	OK	LINCOLN	SOD	210
08	077	CO	MESA	SOD	(D)
39	127	OH	PERRY	HAY	3,124
13	211	GA	MORGAN	HAY	840
01	025	AL	CLARKE	HAY	(D)
48	397	TX	ROCKWALL	HAY	(D)
22	117	LA	WASHINGTON	HAY	345
34	001	NJ	ATLANTIC	HAY	561
20	093	KS	KEARNY	HAY	22,721
21	181	KY	NICHOLAS	HAY	12,828
48	421	TX	SHERMAN	HAY	1,630
39	045	OH	FAIRFIELD	HAY	70
55	097	WI	PORTAGE	HAY	73
23	031	ME	YORK	HAY	49
42	011	PA	BERKS	HAY	12,250
46	041	SD	DEWEY	HAY	85,848
29	229	MO	WRIGHT	GRASSES & LEGUMES TOTALS	255
53	009	WA	CLALLAM	HAY	1,132
12	101	FL	PASCO	HAY	689
06	105	CA	TRINITY	HAY	475
55	081	WI	MONROE	HAY	21,607
51	183	VA	SUSSEX	HAY	(D)
26	017	MI	BAY	HAY	84
27	041	MN	DOUGLAS	HAY	(D)
29	149	MO	OREGON	HAY	703
37	019	NC	BRUNSWICK	HAY	9
27	103	MN	NICOLLET	HAY	2,458
30	057	MT	MADISON	HAY	39,343
48	033	TX	BORDEN	HAY	(D)
45	089	SC	WILLIAMSBURG	HAY	2,444
29	131	MO	MILLER	HAY	43,350
31	147	NE	RICHARDSON	HAY	(D)
30	003	MT	BIG HORN	GRASSES & LEGUMES TOTALS	(D)
04	027	AZ	YUMA	HAY	23,496
34	027	NJ	MORRIS	HAY	(D)
51	159	VA	RICHMOND	HAY	680
48	069	TX	CASTRO	HAY	(D)
05	083	AR	LOGAN	HAY	51,030
49	051	UT	WASATCH	HAY	(D)
18	101	IN	MARTIN	HAY	90
33	015	NH	ROCKINGHAM	HAY	(D)
37	105	NC	LEE	HAY	2,124
17	163	IL	ST CLAIR	HAY	49
17	153	IL	PULASKI	HAY	(D)
06	035	CA	LASSEN	HAY	18,785
12	013	FL	CALHOUN	HAY	1,121
29	049	MO	CLINTON	HAY	16,995
42	019	PA	BUTLER	HAY	9,645
30	105	MT	VALLEY	HAY	17,314
42	001	PA	ADAMS	HAY	(D)
29	099	MO	JEFFERSON	HAY	8
55	137	WI	WAUSHARA	HAY	2,076
49	003	UT	BOX ELDER	HAY	58,611
39	049	OH	FRANKLIN	HAY	1,743
29	025	MO	CALDWELL	HAY	25,224
47	083	TN	HOUSTON	HAY	(D)
12	019	FL	CLAY	HAY	(D)
31	021	NE	BURT	HAY	102
40	125	OK	POTTAWATOMIE	HAY	258
54	051	WV	MARSHALL	HAY	(D)
27	043	MN	FARIBAULT	HAY	(D)
31	127	NE	NEMAHA	HAY	(D)
12	029	FL	DIXIE	HAY	(D)
29	033	MO	CARROLL	HAY	23,659
06	089	CA	SHASTA	HAY	1,994
40	107	OK	OKFUSKEE	HAY	26,240
21	237	KY	WOLFE	HAY	(D)
48	055	TX	CALDWELL	HAY	889
26	041	MI	DELTA	HAY	11,801
13	157	GA	JACKSON	HAY	814
48	085	TX	COLLIN	HAY	26,333
18	131	IN	PULASKI	HAY	1,429
51	047	VA	CULPEPER	HAY	1,774
26	067	MI	IONIA	HAY	(D)
20	207	KS	WOODSON	HAY	28,522
31	163	NE	SHERMAN	HAY	3,321
48	343	TX	MORRIS	HAY	6,650
13	229	GA	PIERCE	HAY	311
48	367	TX	PARKER	HAY	1,168
31	075	NE	GRANT	HAY	1,635
48	499	TX	WOOD	HAY	677
20	209	KS	WYANDOTTE	HAY	731
37	153	NC	RICHMOND	HAY	3,814
35	061	NM	VALENCIA	GRASSES & LEGUMES TOTALS	78
38	041	ND	HETTINGER	HAY	5,659
39	057	OH	GREENE	HAY	(D)
38	021	ND	DICKEY	HAY	15,388
27	173	MN	YELLOW MEDICINE	GRASSES & LEGUMES TOTALS	26
53	063	WA	SPOKANE	HAY	6,722
47	145	TN	ROANE	HAY	218
30	087	MT	ROSEBUD	HAY	54,032
21	215	KY	SPENCER	HAY	(D)
19	059	IA	DICKINSON	HAY	5
29	177	MO	RAY	HAY	944
19	091	IA	HUMBOLDT	HAY	1,038
34	015	NJ	GLOUCESTER	HAY	105
13	253	GA	SEMINOLE	HAY	453
53	011	WA	CLARK	HAY	486
23	013	ME	KNOX	HAY	(D)
30	035	MT	GLACIER	HAY	2,044
09	001	CT	FAIRFIELD	HAY	282
40	145	OK	WAGONER	SOD	(D)
17	167	IL	SANGAMON	HAY	1,895
42	037	PA	COLUMBIA	HAY	9,379
28	049	MS	HINDS	HAY	37
49	055	UT	WAYNE	HAY	1,750
31	135	NE	PERKINS	HAY	(D)
38	077	ND	RICHLAND	HAY	24,714
18	055	IN	GREENE	HAY	(D)
48	233	TX	HUTCHINSON	HAY	(D)
45	005	SC	ALLENDALE	HAY	(D)
48	253	TX	JONES	HAY	12,518
30	013	MT	CASCADE	HAY	87,620
40	067	OK	JEFFERSON	HAY	(D)
19	041	IA	CLAY	HAY	(D)
